"id","latitude","longitude","time","type_crime"
7186,37.8585,-122.253,1458524220,"ALCOHOL OFFENSE"
7187,37.8801,-122.298,1458579300,"ALCOHOL OFFENSE"
7188,37.8674,-122.294,1458742380,"ALCOHOL OFFENSE"
7189,37.8695,-122.297,1458942960,"ALCOHOL OFFENSE"
7190,37.8687,-122.259,1458986280,"ALCOHOL OFFENSE"
7191,37.8507,-122.271,1458988200,"ALCOHOL OFFENSE"
7192,37.8651,-122.311,1459061820,"ALCOHOL OFFENSE"
7193,37.8709,-122.268,1459188420,"ALCOHOL OFFENSE"
7194,37.8531,-122.294,1459307700,"ALCOHOL OFFENSE"
7195,37.8667,-122.259,1459410060,"ALCOHOL OFFENSE"
7196,37.854,-122.273,1459489200,"ALCOHOL OFFENSE"
7197,37.8627,-122.291,1459492320,"ALCOHOL OFFENSE"
7198,37.8608,-122.29,1459574640,"ALCOHOL OFFENSE"
7199,37.8593,-122.276,1459588980,"ALCOHOL OFFENSE"
7200,37.8527,-122.242,1459591320,"ALCOHOL OFFENSE"
7201,37.8713,-122.275,1459599660,"ALCOHOL OFFENSE"
7202,37.8797,-122.274,1460093100,"ALCOHOL OFFENSE"
7203,37.8665,-122.298,1460112000,"ALCOHOL OFFENSE"
7204,37.853,-122.287,1460177400,"ALCOHOL OFFENSE"
7205,37.8649,-122.268,1460288160,"ALCOHOL OFFENSE"
7206,37.8582,-122.253,1460350500,"ALCOHOL OFFENSE"
7207,37.8685,-122.259,1460612700,"ALCOHOL OFFENSE"
7208,37.8616,-122.257,1460741820,"ALCOHOL OFFENSE"
7209,37.8675,-122.254,1460772480,"ALCOHOL OFFENSE"
7210,37.8546,-122.269,1460926500,"ALCOHOL OFFENSE"
7211,37.8674,-122.293,1461032340,"ALCOHOL OFFENSE"
7212,37.8521,-122.287,1461399000,"ALCOHOL OFFENSE"
7213,37.8562,-122.26,1461472920,"ALCOHOL OFFENSE"
7214,37.8809,-122.294,1461489120,"ALCOHOL OFFENSE"
7215,37.8569,-122.293,1461569460,"ALCOHOL OFFENSE"
7216,37.8664,-122.27,1461573900,"ALCOHOL OFFENSE"
7217,37.8676,-122.268,1461746940,"ALCOHOL OFFENSE"
7218,37.8676,-122.268,1461746940,"ALCOHOL OFFENSE"
7219,37.8723,-122.267,1461827820,"ALCOHOL OFFENSE"
7220,37.8753,-122.293,1461832320,"ALCOHOL OFFENSE"
7221,37.8718,-122.271,1461922500,"ALCOHOL OFFENSE"
7222,37.8507,-122.271,1461981960,"ALCOHOL OFFENSE"
7223,37.869,-122.292,1462092480,"ALCOHOL OFFENSE"
7224,37.8561,-122.241,1462248540,"ALCOHOL OFFENSE"
7225,37.8636,-122.254,1462265400,"ALCOHOL OFFENSE"
7226,37.8615,-122.257,1462425660,"ALCOHOL OFFENSE"
7227,37.8647,-122.276,1462600440,"ALCOHOL OFFENSE"
7228,37.8636,-122.254,1462616040,"ALCOHOL OFFENSE"
7229,37.8704,-122.282,1463018100,"ALCOHOL OFFENSE"
7230,37.8681,-122.257,1463209080,"ALCOHOL OFFENSE"
7231,37.8806,-122.305,1463468280,"ALCOHOL OFFENSE"
7232,37.8703,-122.282,1463554620,"ALCOHOL OFFENSE"
7233,37.8614,-122.272,1463810460,"ALCOHOL OFFENSE"
7234,37.8748,-122.294,1463818980,"ALCOHOL OFFENSE"
7235,37.8595,-122.259,1463819820,"ALCOHOL OFFENSE"
7236,37.8704,-122.282,1463971800,"ALCOHOL OFFENSE"
7237,37.8487,-122.272,1463982120,"ALCOHOL OFFENSE"
7238,37.8628,-122.298,1464247800,"ALCOHOL OFFENSE"
7239,37.8585,-122.253,1464582540,"ALCOHOL OFFENSE"
7240,37.8721,-122.268,1464598140,"ALCOHOL OFFENSE"
7241,37.8734,-122.273,1464896400,"ALCOHOL OFFENSE"
7242,37.8818,-122.27,1464949620,"ALCOHOL OFFENSE"
7243,37.8678,-122.292,1465112460,"ALCOHOL OFFENSE"
7244,37.8503,-122.293,1465449720,"ALCOHOL OFFENSE"
7245,37.8709,-122.268,1465532700,"ALCOHOL OFFENSE"
7246,37.8662,-122.291,1465535520,"ALCOHOL OFFENSE"
7247,37.8538,-122.249,1465784940,"ALCOHOL OFFENSE"
7248,37.8935,-122.272,1465797600,"ALCOHOL OFFENSE"
7249,37.8703,-122.268,1466231580,"ALCOHOL OFFENSE"
7250,37.8484,-122.278,1466276040,"ALCOHOL OFFENSE"
7251,37.8503,-122.271,1466567580,"ALCOHOL OFFENSE"
7252,37.8545,-122.26,1466668380,"ALCOHOL OFFENSE"
7253,37.8485,-122.273,1466744940,"ALCOHOL OFFENSE"
7254,37.8718,-122.271,1451635260,"MISSING ADULT"
7255,37.8503,-122.271,1452029400,"MISSING ADULT"
7256,37.8746,-122.269,1452151800,"MISSING ADULT"
7257,37.8691,-122.268,1453284000,"MISSING ADULT"
7258,37.8482,-122.276,1453590000,"MISSING ADULT"
7259,37.8686,-122.294,1454227200,"MISSING ADULT"
7260,37.869,-122.292,1454238000,"MISSING ADULT"
7261,37.8718,-122.271,1454313660,"MISSING ADULT"
7262,37.853,-122.266,1454359680,"MISSING ADULT"
7263,37.881,-122.293,1454814000,"MISSING JUVENILE"
7264,37.8482,-122.276,1454837400,"MISSING ADULT"
7265,37.8888,-122.266,1455519600,"MISSING ADULT"
7266,37.881,-122.293,1455589200,"MISSING JUVENILE"
7267,37.8814,-122.274,1455688800,"MISSING ADULT"
7268,37.8482,-122.276,1455832800,"MISSING ADULT"
7269,37.8691,-122.268,1456041660,"MISSING ADULT"
7270,37.854,-122.236,1456068600,"MISSING JUVENILE"
7271,37.8482,-122.276,1456167600,"MISSING ADULT"
7272,37.8569,-122.287,1456195980,"MISSING JUVENILE"
7273,37.8818,-122.297,1456282800,"MISSING ADULT"
7274,37.8761,-122.262,1457145900,"MISSING ADULT"
7275,37.8641,-122.265,1457240400,"MISSING ADULT"
7276,37.8683,-122.296,1457380800,"MISSING ADULT"
7277,37.8692,-122.248,1457568000,"MISSING JUVENILE"
7278,37.8889,-122.254,1457623800,"MISSING ADULT"
7279,37.8792,-122.285,1457731800,"MISSING JUVENILE"
7280,37.8772,-122.277,1457737200,"MISSING ADULT"
7281,37.8641,-122.265,1457895600,"MISSING ADULT"
7282,37.8694,-122.289,1458255600,"MISSING ADULT"
7283,37.8676,-122.261,1458287640,"MISSING ADULT"
7284,37.8614,-122.256,1458674520,"MISSING ADULT"
7285,37.8522,-122.286,1458952200,"MISSING JUVENILE"
7286,37.8631,-122.267,1459299600,"MISSING ADULT"
7287,37.8489,-122.278,1459454400,"MISSING JUVENILE"
7288,37.8562,-122.269,1459580400,"MISSING ADULT"
7289,37.8673,-122.256,1459918800,"MISSING ADULT"
7290,37.865,-122.258,1460138400,"MISSING ADULT"
7291,37.8562,-122.26,1460473200,"MISSING ADULT"
7292,37.8578,-122.28,1460491200,"MISSING JUVENILE"
7293,37.8506,-122.278,1460509200,"MISSING ADULT"
7294,37.8779,-122.271,1460937600,"MISSING ADULT"
7295,37.8555,-122.273,1460991600,"MISSING ADULT"
7296,37.8701,-122.273,1461189600,"MISSING ADULT"
7297,37.8664,-122.27,1461290400,"MISSING ADULT"
7298,37.8624,-122.249,1461965400,"MISSING ADULT"
7299,37.8663,-122.256,1463272200,"MISSING ADULT"
7300,37.8703,-122.268,1463529600,"MISSING ADULT"
7301,37.8682,-122.295,1463756400,"MISSING JUVENILE"
7302,37.8736,-122.269,1464244200,"MISSING ADULT"
7303,37.8515,-122.285,1464267600,"MISSING ADULT"
7304,37.8706,-122.271,1464374700,"MISSING ADULT"
7305,37.866,-122.279,1464789600,"MISSING ADULT"
7306,37.8482,-122.276,1464886800,"MISSING ADULT"
7307,37.8707,-122.28,1465196400,"MISSING ADULT"
7308,37.8555,-122.273,1465846200,"MISSING ADULT"
7309,37.8669,-122.296,1466127000,"MISSING JUVENILE"
7310,37.8697,-122.273,1466191260,"MISSING ADULT"
7311,37.8814,-122.273,1466299800,"MISSING ADULT"
7312,37.8553,-122.277,1466656800,"MISSING JUVENILE"
7313,37.877,-122.266,1466720400,"MISSING ADULT"
7319,37.8778,-122.309,1451696400,"VEHICLE STOLEN"
7320,37.8655,-122.268,1451750400,"VEHICLE STOLEN"
7321,37.8947,-122.275,1451793600,"VEHICLE STOLEN"
7322,37.8568,-122.265,1452134700,"VEHICLE STOLEN"
7323,37.854,-122.251,1452207600,"VEHICLE STOLEN"
7324,37.8778,-122.309,1452295500,"VEHICLE STOLEN"
7325,37.8608,-122.29,1452333600,"VEHICLE STOLEN"
7326,37.8971,-122.278,1452369600,"VEHICLE STOLEN"
7327,37.8692,-122.269,1452403200,"VEHICLE STOLEN"
7328,37.8687,-122.313,1452445800,"VEHICLE STOLEN"
7329,37.8494,-122.278,1452466800,"VEHICLE STOLEN"
7330,37.8622,-122.281,1452495600,"VEHICLE STOLEN"
7331,37.8585,-122.267,1452560400,"VEHICLE STOLEN"
7332,37.8519,-122.274,1452585600,"VEHICLE STOLEN"
7333,37.8951,-122.265,1452609000,"VEHICLE STOLEN"
7334,37.8903,-122.267,1452659400,"VEHICLE STOLEN"
7335,37.8581,-122.245,1452737700,"VEHICLE STOLEN"
7336,37.8695,-122.29,1452823200,"VEHICLE STOLEN"
7337,37.8657,-122.302,1452909600,"VEHICLE STOLEN"
7338,37.8828,-122.253,1452938400,"VEHICLE STOLEN"
7339,37.858,-122.271,1452942000,"VEHICLE STOLEN"
7340,37.8792,-122.282,1453053600,"VEHICLE STOLEN"
7341,37.8585,-122.253,1453140000,"VEHICLE STOLEN"
7342,37.8634,-122.272,1453161600,"VEHICLE STOLEN"
7343,37.8967,-122.284,1453183200,"VEHICLE STOLEN"
7344,37.88,-122.271,1453249800,"VEHICLE STOLEN"
7345,37.8803,-122.267,1453262400,"VEHICLE STOLEN"
7346,37.8767,-122.268,1453264200,"VEHICLE STOLEN"
7347,37.8739,-122.301,1453303740,"VEHICLE STOLEN"
7348,37.8643,-122.272,1453363200,"VEHICLE STOLEN"
7349,37.8634,-122.265,1453395600,"VEHICLE STOLEN"
7350,37.8655,-122.268,1453453200,"VEHICLE STOLEN"
7351,37.8825,-122.287,1453500000,"VEHICLE STOLEN"
7352,37.871,-122.296,1453518000,"VEHICLE STOLEN"
7353,37.8698,-122.296,1453615200,"VEHICLE STOLEN"
7354,37.8829,-122.296,1453618800,"VEHICLE STOLEN"
7355,37.8858,-122.278,1453662000,"VEHICLE STOLEN"
7356,37.8697,-122.273,1453678200,"VEHICLE STOLEN"
7357,37.8547,-122.242,1453690800,"VEHICLE STOLEN"
7358,37.8605,-122.264,1453690800,"VEHICLE STOLEN"
7359,37.8913,-122.28,1453696200,"VEHICLE STOLEN"
7360,37.8538,-122.287,1453762800,"VEHICLE STOLEN"
7361,37.879,-122.302,1453831080,"VEHICLE STOLEN"
7362,37.8657,-122.254,1453852800,"VEHICLE STOLEN"
7363,37.8484,-122.281,1453870800,"VEHICLE STOLEN"
7364,37.8563,-122.277,1453881600,"VEHICLE STOLEN"
7365,37.8582,-122.268,1453910400,"VEHICLE STOLEN"
7366,37.8842,-122.265,1453953600,"VEHICLE STOLEN"
7367,37.8775,-122.286,1454004000,"VEHICLE STOLEN"
7368,37.8632,-122.258,1454029200,"VEHICLE STOLEN"
7369,37.8783,-122.27,1454031000,"VEHICLE STOLEN"
7370,37.862,-122.317,1454094000,"VEHICLE STOLEN"
7371,37.8816,-122.307,1454106600,"VEHICLE STOLEN"
7372,37.8714,-122.294,1454119200,"VEHICLE STOLEN"
7373,37.858,-122.269,1454119200,"VEHICLE STOLEN"
7374,37.8664,-122.277,1454122800,"VEHICLE STOLEN"
7375,37.8626,-122.276,1454270400,"VEHICLE STOLEN"
7376,37.87,-122.27,1454275800,"VEHICLE STOLEN"
7377,37.8758,-122.282,1454551200,"VEHICLE STOLEN"
7378,37.8563,-122.277,1454603400,"VEHICLE STOLEN"
7379,37.8634,-122.256,1454637600,"VEHICLE STOLEN"
7380,37.8664,-122.276,1454650200,"VEHICLE STOLEN"
7381,37.8631,-122.287,1454674500,"VEHICLE STOLEN"
7382,37.8559,-122.253,1454716800,"VEHICLE STOLEN"
7383,37.862,-122.317,1454860800,"VEHICLE STOLEN"
7384,37.8479,-122.278,1454986800,"VEHICLE STOLEN"
7385,37.8785,-122.295,1455052500,"VEHICLE STOLEN"
7386,37.8795,-122.281,1455145200,"VEHICLE STOLEN"
7387,37.8637,-122.314,1455156000,"VEHICLE STOLEN"
7388,37.8593,-122.259,1455241500,"VEHICLE STOLEN"
7389,37.8624,-122.265,1455246900,"VEHICLE STOLEN"
7390,37.8925,-122.256,1455253200,"VEHICLE STOLEN"
7391,37.8643,-122.286,1455264000,"VEHICLE STOLEN"
7392,37.8811,-122.289,1455307200,"VEHICLE STOLEN"
7393,37.8872,-122.276,1455307200,"VEHICLE STOLEN"
7394,37.8684,-122.274,1455350400,"VEHICLE STOLEN"
7395,37.8557,-122.255,1455408000,"VEHICLE STOLEN"
7396,37.8945,-122.265,1455411600,"VEHICLE STOLEN"
7397,37.8676,-122.261,1455462000,"VEHICLE STOLEN"
7398,37.8651,-122.258,1455472800,"VEHICLE STOLEN"
7399,37.882,-122.296,1455492600,"VEHICLE STOLEN"
7400,37.8613,-122.297,1455588000,"VEHICLE STOLEN"
7401,37.8571,-122.271,1455595200,"VEHICLE STOLEN"
7402,37.8788,-122.294,1455602400,"VEHICLE STOLEN"
7403,37.8539,-122.29,1455634800,"VEHICLE STOLEN"
7404,37.8544,-122.281,1455683400,"VEHICLE STOLEN"
7405,37.8582,-122.282,1455688800,"VEHICLE STOLEN"
7406,37.8858,-122.268,1455760800,"VEHICLE STOLEN"
7407,37.8582,-122.269,1455766200,"VEHICLE STOLEN"
7408,37.8661,-122.278,1455854400,"VEHICLE STOLEN"
7409,37.8663,-122.263,1455994800,"VEHICLE STOLEN"
7410,37.8811,-122.275,1456018200,"VEHICLE STOLEN"
7411,37.8649,-122.273,1456034400,"VEHICLE STOLEN"
7412,37.8536,-122.277,1456043400,"VEHICLE STOLEN"
7413,37.8943,-122.282,1456072200,"VEHICLE STOLEN"
7414,37.8667,-122.268,1456110600,"VEHICLE STOLEN"
7415,37.8584,-122.294,1456161600,"VEHICLE STOLEN"
7416,37.8753,-122.294,1456207200,"VEHICLE STOLEN"
7417,37.8607,-122.253,1456272000,"VEHICLE STOLEN"
7418,37.8749,-122.262,1456274700,"VEHICLE STOLEN"
7419,37.8709,-122.284,1456290000,"VEHICLE STOLEN"
7420,37.8784,-122.278,1456331400,"VEHICLE STOLEN"
7421,37.8672,-122.263,1456351200,"VEHICLE STOLEN"
7422,37.8628,-122.262,1456394400,"VEHICLE STOLEN"
7423,37.8813,-122.291,1456502400,"VEHICLE STOLEN"
7424,37.8564,-122.258,1456508400,"VEHICLE STOLEN"
7425,37.858,-122.271,1456606800,"VEHICLE STOLEN"
7426,37.8676,-122.261,1456637400,"VEHICLE STOLEN"
7427,37.8611,-122.26,1456671600,"VEHICLE STOLEN"
7428,37.8491,-122.276,1456796700,"VEHICLE STOLEN"
7429,37.8771,-122.297,1456876800,"VEHICLE STOLEN"
7430,37.8903,-122.267,1456882200,"VEHICLE STOLEN"
7431,37.8607,-122.264,1456896600,"VEHICLE STOLEN"
7432,37.8637,-122.27,1456956000,"VEHICLE STOLEN"
7433,37.8629,-122.299,1457011500,"VEHICLE STOLEN"
7434,37.8764,-122.269,1457078400,"VEHICLE STOLEN"
7435,37.8788,-122.304,1457109000,"VEHICLE STOLEN"
7436,37.8655,-122.256,1457128800,"VEHICLE STOLEN"
7437,37.8796,-122.226,1457229600,"VEHICLE STOLEN"
7438,37.8629,-122.299,1457388840,"VEHICLE STOLEN"
7439,37.8671,-122.284,1457539200,"VEHICLE STOLEN"
7440,37.8693,-122.297,1457553600,"VEHICLE STOLEN"
7441,37.8727,-122.271,1457647200,"VEHICLE STOLEN"
7442,37.8569,-122.288,1457704800,"VEHICLE STOLEN"
7443,37.8633,-122.285,1457758800,"VEHICLE STOLEN"
7444,37.8518,-122.276,1457769600,"VEHICLE STOLEN"
7445,37.887,-122.249,1457848800,"VEHICLE STOLEN"
7446,37.902,-122.265,1457906400,"VEHICLE STOLEN"
7447,37.8926,-122.287,1458018900,"VEHICLE STOLEN"
7448,37.8482,-122.276,1458057600,"VEHICLE STOLEN"
7449,37.8755,-122.278,1458183600,"VEHICLE STOLEN"
7450,37.8626,-122.263,1458248400,"VEHICLE STOLEN"
7451,37.8784,-122.306,1458298800,"VEHICLE STOLEN"
7452,37.8755,-122.257,1458319500,"VEHICLE STOLEN"
7453,37.8852,-122.273,1458365400,"VEHICLE STOLEN"
7454,37.857,-122.28,1458367200,"VEHICLE STOLEN"
7455,37.8647,-122.3,1458397500,"VEHICLE STOLEN"
7456,37.8545,-122.277,1458450000,"VEHICLE STOLEN"
7457,37.8774,-122.257,1458451800,"VEHICLE STOLEN"
7458,37.8597,-122.252,1458462600,"VEHICLE STOLEN"
7459,37.8769,-122.26,1458500400,"VEHICLE STOLEN"
7460,37.8628,-122.269,1458503700,"VEHICLE STOLEN"
7461,37.8616,-122.27,1458503940,"VEHICLE STOLEN"
7462,37.85,-122.276,1458536400,"VEHICLE STOLEN"
7463,37.8801,-122.306,1458567900,"VEHICLE STOLEN"
7464,37.8801,-122.306,1458576000,"VEHICLE STOLEN"
7465,37.8577,-122.259,1458608400,"VEHICLE STOLEN"
7466,37.8993,-122.277,1458624600,"VEHICLE STOLEN"
7467,37.8488,-122.271,1458802800,"VEHICLE STOLEN"
7468,37.8488,-122.271,1458802800,"VEHICLE STOLEN"
7469,37.8714,-122.304,1458840600,"VEHICLE STOLEN"
7470,37.8595,-122.267,1458864000,"VEHICLE STOLEN"
7471,37.8637,-122.314,1458865800,"VEHICLE STOLEN"
7472,37.8585,-122.288,1458874800,"VEHICLE STOLEN"
7473,37.8631,-122.27,1458921600,"VEHICLE STOLEN"
7474,37.8686,-122.266,1459026000,"VEHICLE STOLEN"
7475,37.8622,-122.267,1459177200,"VEHICLE STOLEN"
7476,37.874,-122.306,1459200000,"VEHICLE STOLEN"
7477,37.8693,-122.251,1459215000,"VEHICLE STOLEN"
7478,37.8623,-122.251,1459220400,"VEHICLE STOLEN"
7479,37.8641,-122.251,1459227600,"VEHICLE STOLEN"
7480,37.8765,-122.257,1459400400,"VEHICLE STOLEN"
7481,37.8629,-122.26,1459476000,"VEHICLE STOLEN"
7482,37.8836,-122.267,1459623600,"VEHICLE STOLEN"
7483,37.8742,-122.266,1459638000,"VEHICLE STOLEN"
7484,37.8739,-122.276,1459642500,"VEHICLE STOLEN"
7485,37.876,-122.273,1459652400,"VEHICLE STOLEN"
7486,37.8823,-122.266,1459789200,"VEHICLE STOLEN"
7487,37.8503,-122.293,1459963200,"VEHICLE STOLEN"
7488,37.8809,-122.263,1459994400,"VEHICLE STOLEN"
7489,37.8873,-122.277,1459999800,"VEHICLE STOLEN"
7490,37.8901,-122.277,1460077200,"VEHICLE STOLEN"
7491,37.8662,-122.291,1460080800,"VEHICLE STOLEN"
7492,37.8605,-122.292,1460129400,"VEHICLE STOLEN"
7493,37.8699,-122.271,1460250000,"VEHICLE STOLEN"
7494,37.8748,-122.264,1460252700,"VEHICLE STOLEN"
7495,37.8693,-122.251,1460264400,"VEHICLE STOLEN"
7496,37.8808,-122.303,1460394000,"VEHICLE STOLEN"
7497,37.8522,-122.273,1460428200,"VEHICLE STOLEN"
7498,37.8641,-122.265,1460480400,"VEHICLE STOLEN"
7499,37.8604,-122.274,1460487600,"VEHICLE STOLEN"
7500,37.8635,-122.295,1460520000,"VEHICLE STOLEN"
7501,37.8702,-122.293,1460559600,"VEHICLE STOLEN"
7502,37.8753,-122.293,1460772000,"VEHICLE STOLEN"
7503,37.8717,-122.293,1460886000,"VEHICLE STOLEN"
7504,37.867,-122.302,1460923020,"VEHICLE STOLEN"
7505,37.8793,-122.256,1461031200,"VEHICLE STOLEN"
7506,37.8682,-122.276,1461128400,"VEHICLE STOLEN"
7507,37.8691,-122.284,1461261600,"VEHICLE STOLEN"
7508,37.8772,-122.284,1461358800,"VEHICLE STOLEN"
7509,37.8509,-122.283,1461359760,"VEHICLE STOLEN"
7510,37.8776,-122.3,1461360600,"VEHICLE STOLEN"
7511,37.8602,-122.276,1461380400,"VEHICLE STOLEN"
7512,37.8613,-122.267,1461387600,"VEHICLE STOLEN"
7513,37.8726,-122.293,1461423600,"VEHICLE STOLEN"
7514,37.8608,-122.278,1461479400,"VEHICLE STOLEN"
7515,37.8674,-122.3,1461560400,"VEHICLE STOLEN"
7516,37.8625,-122.265,1461600000,"VEHICLE STOLEN"
7517,37.8575,-122.26,1461603360,"VEHICLE STOLEN"
7518,37.8647,-122.289,1461628800,"VEHICLE STOLEN"
7519,37.8772,-122.259,1461636000,"VEHICLE STOLEN"
7520,37.8571,-122.286,1461636900,"VEHICLE STOLEN"
7521,37.8787,-122.279,1461637800,"VEHICLE STOLEN"
7522,37.8506,-122.278,1461675600,"VEHICLE STOLEN"
7523,37.862,-122.251,1461726000,"VEHICLE STOLEN"
7524,37.8576,-122.25,1461726000,"VEHICLE STOLEN"
7525,37.8649,-122.273,1461807000,"VEHICLE STOLEN"
7526,37.8634,-122.272,1462050000,"VEHICLE STOLEN"
7527,37.8908,-122.286,1462154400,"VEHICLE STOLEN"
7528,37.8997,-122.281,1462158000,"VEHICLE STOLEN"
7529,37.8555,-122.263,1462163400,"VEHICLE STOLEN"
7530,37.8647,-122.275,1462257000,"VEHICLE STOLEN"
7531,37.8545,-122.296,1462320000,"VEHICLE STOLEN"
7532,37.8705,-122.287,1462345200,"VEHICLE STOLEN"
7533,37.8642,-122.292,1462402800,"VEHICLE STOLEN"
7534,37.8782,-122.257,1462428000,"VEHICLE STOLEN"
7535,37.8649,-122.255,1462595400,"VEHICLE STOLEN"
7536,37.8675,-122.252,1462633200,"VEHICLE STOLEN"
7537,37.8903,-122.267,1462932000,"VEHICLE STOLEN"
7538,37.8685,-122.268,1462966260,"VEHICLE STOLEN"
7539,37.862,-122.267,1463004000,"VEHICLE STOLEN"
7540,37.8742,-122.265,1463181900,"VEHICLE STOLEN"
7541,37.8544,-122.281,1463259600,"VEHICLE STOLEN"
7542,37.8515,-122.278,1463270400,"VEHICLE STOLEN"
7543,37.8648,-122.261,1463288400,"VEHICLE STOLEN"
7544,37.8582,-122.255,1463511600,"VEHICLE STOLEN"
7545,37.8555,-122.273,1463554800,"VEHICLE STOLEN"
7546,37.8816,-122.307,1463578200,"VEHICLE STOLEN"
7547,37.8599,-122.25,1463630400,"VEHICLE STOLEN"
7548,37.893,-122.252,1463679900,"VEHICLE STOLEN"
7549,37.8783,-122.297,1463718600,"VEHICLE STOLEN"
7550,37.8631,-122.26,1463774400,"VEHICLE STOLEN"
7551,37.866,-122.25,1463792400,"VEHICLE STOLEN"
7552,37.8678,-122.298,1463848200,"VEHICLE STOLEN"
7553,37.8781,-122.297,1463893200,"VEHICLE STOLEN"
7554,37.8655,-122.263,1463954400,"VEHICLE STOLEN"
7555,37.8781,-122.297,1464015600,"VEHICLE STOLEN"
7556,37.8679,-122.279,1464062400,"VEHICLE STOLEN"
7557,37.8536,-122.284,1464152400,"VEHICLE STOLEN"
7558,37.8708,-122.277,1464159660,"VEHICLE STOLEN"
7559,37.8648,-122.299,1464235200,"VEHICLE STOLEN"
7560,37.8598,-122.253,1464310800,"VEHICLE STOLEN"
7561,37.8661,-122.299,1464372000,"VEHICLE STOLEN"
7562,37.8773,-122.264,1464408000,"VEHICLE STOLEN"
7563,37.866,-122.28,1464482280,"VEHICLE STOLEN"
7564,37.8598,-122.264,1464577200,"VEHICLE STOLEN"
7565,37.8702,-122.293,1464829200,"VEHICLE STOLEN"
7566,37.8528,-122.284,1464872580,"VEHICLE STOLEN"
7567,37.8527,-122.237,1464903900,"VEHICLE STOLEN"
7568,37.8682,-122.27,1464987000,"VEHICLE STOLEN"
7569,37.8533,-122.279,1465021800,"VEHICLE STOLEN"
7570,37.8664,-122.291,1465191000,"VEHICLE STOLEN"
7571,37.8775,-122.275,1465204020,"VEHICLE STOLEN"
7572,37.8739,-122.29,1465225200,"VEHICLE STOLEN"
7573,37.862,-122.267,1465273800,"VEHICLE STOLEN"
7574,37.8818,-122.26,1465347600,"VEHICLE STOLEN"
7575,37.8817,-122.271,1465347600,"VEHICLE STOLEN"
7576,37.8704,-122.292,1465351200,"VEHICLE STOLEN"
7577,37.8542,-122.272,1465421400,"VEHICLE STOLEN"
7578,37.8834,-122.272,1465434000,"VEHICLE STOLEN"
7579,37.8768,-122.28,1465452000,"VEHICLE STOLEN"
7580,37.8615,-122.251,1465525800,"VEHICLE STOLEN"
7581,37.8751,-122.301,1465544700,"VEHICLE STOLEN"
7582,37.8673,-122.256,1465606800,"VEHICLE STOLEN"
7583,37.8566,-122.291,1465701600,"VEHICLE STOLEN"
7584,37.8692,-122.25,1465705800,"VEHICLE STOLEN"
7585,37.8698,-122.277,1465711200,"VEHICLE STOLEN"
7586,37.8993,-122.277,1465786800,"VEHICLE STOLEN"
7587,37.8705,-122.299,1465795800,"VEHICLE STOLEN"
7588,37.8855,-122.275,1465828200,"VEHICLE STOLEN"
7589,37.8655,-122.27,1465835100,"VEHICLE STOLEN"
7590,37.8566,-122.275,1465857000,"VEHICLE STOLEN"
7591,37.8763,-122.278,1465952400,"VEHICLE STOLEN"
7592,37.8647,-122.261,1466035200,"VEHICLE STOLEN"
7593,37.9049,-122.276,1466053200,"VEHICLE STOLEN"
7594,37.8638,-122.267,1466082000,"VEHICLE STOLEN"
7595,37.8638,-122.267,1466117100,"VEHICLE STOLEN"
7596,37.8655,-122.268,1466128800,"VEHICLE STOLEN"
7597,37.8791,-122.293,1466211600,"VEHICLE STOLEN"
7598,37.8658,-122.266,1466218800,"VEHICLE STOLEN"
7599,37.8699,-122.271,1466224200,"VEHICLE STOLEN"
7600,37.8786,-122.267,1466360700,"VEHICLE STOLEN"
7601,37.8531,-122.266,1466368200,"VEHICLE STOLEN"
7602,37.8778,-122.261,1466382600,"VEHICLE STOLEN"
7603,37.857,-122.293,1466463600,"VEHICLE STOLEN"
7604,37.8495,-122.272,1466473140,"VEHICLE STOLEN"
7605,37.8739,-122.275,1466485200,"VEHICLE STOLEN"
7606,37.8657,-122.254,1466524800,"VEHICLE STOLEN"
7607,37.8911,-122.255,1466724600,"VEHICLE STOLEN"
7608,37.8843,-122.247,1466765580,"VEHICLE STOLEN"
7609,37.8632,-122.258,1453535460,"2ND RESPONSE"
7610,37.8649,-122.255,1453539600,"2ND RESPONSE"
7611,37.8611,-122.26,1453617540,"2ND RESPONSE"
7612,37.8598,-122.264,1453619100,"2ND RESPONSE"
7613,37.864,-122.26,1453619940,"2ND RESPONSE"
7614,37.8647,-122.261,1453627440,"2ND RESPONSE"
7615,37.8693,-122.254,1454060640,"2ND RESPONSE"
7616,37.8691,-122.251,1454138940,"2ND RESPONSE"
7617,37.8549,-122.262,1454144040,"2ND RESPONSE"
7618,37.8634,-122.265,1454226540,"2ND RESPONSE"
7619,37.8658,-122.25,1454226900,"2ND RESPONSE"
7620,37.8632,-122.258,1454228760,"2ND RESPONSE"
7621,37.8634,-122.255,1454229420,"2ND RESPONSE"
7622,37.865,-122.258,1454229540,"2ND RESPONSE"
7623,37.8648,-122.261,1454234280,"2ND RESPONSE"
7624,37.8634,-122.256,1454741280,"2ND RESPONSE"
7625,37.8649,-122.255,1454831340,"2ND RESPONSE"
7626,37.861,-122.269,1454833440,"2ND RESPONSE"
7627,37.861,-122.262,1455431400,"2ND RESPONSE"
7628,37.8684,-122.254,1455434280,"2ND RESPONSE"
7629,37.8676,-122.261,1455949020,"2ND RESPONSE"
7630,37.8693,-122.254,1455953160,"2ND RESPONSE"
